split,raw_label,plant,disease_label,filename,filepath,relative_filepath,class_id
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_5.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_5.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_5.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_52.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_52.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_52.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_6.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_6.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_6.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_7.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_7.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_7.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_8.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_8.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_8.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0001.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0001.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0001.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0008.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0008.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0008.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0010.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0010.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0010.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0015.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0015.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0015.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0016.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0016.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0016.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0023.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0023.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0023.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0047.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0047.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0047.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0049.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0049.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0049.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0050.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0050.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0050.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0058.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0058.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0058.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0061.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0061.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0061.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0088.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0088.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0088.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0090.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0090.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0090.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0092.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0092.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0092.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0094.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0094.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0094.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0112.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0112.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0112.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0133.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0133.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0133.jpg,27
train,lettuce mosaic virus,lettuce,mosaic virus,lettuce_mosaic_virus_google_0170.jpg,/content/drive/My Drive/Plant Disease/train/lettuce mosaic virus/lettuce_mosaic_virus_google_0170.jpg,train/lettuce mosaic virus/lettuce_mosaic_virus_google_0170.jpg,27
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0000.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0000.jpg,train/maple tar spot/maple_tar_spot_google_0000.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0001.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0001.jpg,train/maple tar spot/maple_tar_spot_google_0001.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0002.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0002.jpg,train/maple tar spot/maple_tar_spot_google_0002.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0003.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0003.jpg,train/maple tar spot/maple_tar_spot_google_0003.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0004.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0004.jpg,train/maple tar spot/maple_tar_spot_google_0004.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0005.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0005.jpg,train/maple tar spot/maple_tar_spot_google_0005.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0006.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0006.jpg,train/maple tar spot/maple_tar_spot_google_0006.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0009.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0009.jpg,train/maple tar spot/maple_tar_spot_google_0009.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0011.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0011.jpg,train/maple tar spot/maple_tar_spot_google_0011.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0012.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0012.jpg,train/maple tar spot/maple_tar_spot_google_0012.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0013.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0013.jpg,train/maple tar spot/maple_tar_spot_google_0013.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0015.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0015.jpg,train/maple tar spot/maple_tar_spot_google_0015.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0019.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0019.jpg,train/maple tar spot/maple_tar_spot_google_0019.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0020.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0020.jpg,train/maple tar spot/maple_tar_spot_google_0020.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0023.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0023.jpg,train/maple tar spot/maple_tar_spot_google_0023.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0024.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0024.jpg,train/maple tar spot/maple_tar_spot_google_0024.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0028.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0028.jpg,train/maple tar spot/maple_tar_spot_google_0028.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0029.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0029.jpg,train/maple tar spot/maple_tar_spot_google_0029.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0030.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0030.jpg,train/maple tar spot/maple_tar_spot_google_0030.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0031.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0031.jpg,train/maple tar spot/maple_tar_spot_google_0031.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0032.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0032.jpg,train/maple tar spot/maple_tar_spot_google_0032.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0033.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0033.jpg,train/maple tar spot/maple_tar_spot_google_0033.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0034.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0034.jpg,train/maple tar spot/maple_tar_spot_google_0034.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0039.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0039.jpg,train/maple tar spot/maple_tar_spot_google_0039.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0040.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0040.jpg,train/maple tar spot/maple_tar_spot_google_0040.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0041.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0041.jpg,train/maple tar spot/maple_tar_spot_google_0041.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0042.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0042.jpg,train/maple tar spot/maple_tar_spot_google_0042.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0043.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0043.jpg,train/maple tar spot/maple_tar_spot_google_0043.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0044.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0044.jpg,train/maple tar spot/maple_tar_spot_google_0044.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0045.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0045.jpg,train/maple tar spot/maple_tar_spot_google_0045.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0046.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0046.jpg,train/maple tar spot/maple_tar_spot_google_0046.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0048.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0048.jpg,train/maple tar spot/maple_tar_spot_google_0048.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0050.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0050.jpg,train/maple tar spot/maple_tar_spot_google_0050.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0051.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0051.jpg,train/maple tar spot/maple_tar_spot_google_0051.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0052.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0052.jpg,train/maple tar spot/maple_tar_spot_google_0052.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0053.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0053.jpg,train/maple tar spot/maple_tar_spot_google_0053.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0056.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0056.jpg,train/maple tar spot/maple_tar_spot_google_0056.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0057.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0057.jpg,train/maple tar spot/maple_tar_spot_google_0057.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0061.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0061.jpg,train/maple tar spot/maple_tar_spot_google_0061.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0062.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0062.jpg,train/maple tar spot/maple_tar_spot_google_0062.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0063.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0063.jpg,train/maple tar spot/maple_tar_spot_google_0063.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0064.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0064.jpg,train/maple tar spot/maple_tar_spot_google_0064.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0065.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0065.jpg,train/maple tar spot/maple_tar_spot_google_0065.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0066.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0066.jpg,train/maple tar spot/maple_tar_spot_google_0066.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0067.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0067.jpg,train/maple tar spot/maple_tar_spot_google_0067.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0069.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0069.jpg,train/maple tar spot/maple_tar_spot_google_0069.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0070.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0070.jpg,train/maple tar spot/maple_tar_spot_google_0070.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0072.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0072.jpg,train/maple tar spot/maple_tar_spot_google_0072.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0073.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0073.jpg,train/maple tar spot/maple_tar_spot_google_0073.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0074.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0074.jpg,train/maple tar spot/maple_tar_spot_google_0074.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0079.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0079.jpg,train/maple tar spot/maple_tar_spot_google_0079.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0082.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0082.jpg,train/maple tar spot/maple_tar_spot_google_0082.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0085.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0085.jpg,train/maple tar spot/maple_tar_spot_google_0085.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0088.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0088.jpg,train/maple tar spot/maple_tar_spot_google_0088.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0089.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0089.jpg,train/maple tar spot/maple_tar_spot_google_0089.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0094.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0094.jpg,train/maple tar spot/maple_tar_spot_google_0094.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0097.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0097.jpg,train/maple tar spot/maple_tar_spot_google_0097.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0100.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0100.jpg,train/maple tar spot/maple_tar_spot_google_0100.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0101.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0101.jpg,train/maple tar spot/maple_tar_spot_google_0101.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0102.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0102.jpg,train/maple tar spot/maple_tar_spot_google_0102.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0107.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0107.jpg,train/maple tar spot/maple_tar_spot_google_0107.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0110.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0110.jpg,train/maple tar spot/maple_tar_spot_google_0110.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0111.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0111.jpg,train/maple tar spot/maple_tar_spot_google_0111.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0117.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0117.jpg,train/maple tar spot/maple_tar_spot_google_0117.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0120.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0120.jpg,train/maple tar spot/maple_tar_spot_google_0120.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0125.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0125.jpg,train/maple tar spot/maple_tar_spot_google_0125.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0130.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0130.jpg,train/maple tar spot/maple_tar_spot_google_0130.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0134.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0134.jpg,train/maple tar spot/maple_tar_spot_google_0134.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0141.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0141.jpg,train/maple tar spot/maple_tar_spot_google_0141.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0143.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0143.jpg,train/maple tar spot/maple_tar_spot_google_0143.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0146.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0146.jpg,train/maple tar spot/maple_tar_spot_google_0146.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0148.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0148.jpg,train/maple tar spot/maple_tar_spot_google_0148.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0151.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0151.jpg,train/maple tar spot/maple_tar_spot_google_0151.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0161.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0161.jpg,train/maple tar spot/maple_tar_spot_google_0161.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0164.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0164.jpg,train/maple tar spot/maple_tar_spot_google_0164.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0168.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0168.jpg,train/maple tar spot/maple_tar_spot_google_0168.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0171.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0171.jpg,train/maple tar spot/maple_tar_spot_google_0171.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0177.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0177.jpg,train/maple tar spot/maple_tar_spot_google_0177.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0181.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0181.jpg,train/maple tar spot/maple_tar_spot_google_0181.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0182.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0182.jpg,train/maple tar spot/maple_tar_spot_google_0182.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0183.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0183.jpg,train/maple tar spot/maple_tar_spot_google_0183.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0187.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0187.jpg,train/maple tar spot/maple_tar_spot_google_0187.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0189.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0189.jpg,train/maple tar spot/maple_tar_spot_google_0189.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0191.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0191.jpg,train/maple tar spot/maple_tar_spot_google_0191.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0193.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0193.jpg,train/maple tar spot/maple_tar_spot_google_0193.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0197.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0197.jpg,train/maple tar spot/maple_tar_spot_google_0197.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0200.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0200.jpg,train/maple tar spot/maple_tar_spot_google_0200.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0203.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0203.jpg,train/maple tar spot/maple_tar_spot_google_0203.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0223.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0223.jpg,train/maple tar spot/maple_tar_spot_google_0223.jpg,38
train,maple tar spot,maple,tar spot,maple_tar_spot_google_0227.jpg,/content/drive/My Drive/Plant Disease/train/maple tar spot/maple_tar_spot_google_0227.jpg,train/maple tar spot/maple_tar_spot_google_0227.jpg,38
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Bing_0001.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Bing_0001.jpg,train/peach anthracnose/peach_anthracnose_Bing_0001.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Bing_0002.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Bing_0002.jpg,train/peach anthracnose/peach_anthracnose_Bing_0002.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Bing_0004.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Bing_0004.jpg,train/peach anthracnose/peach_anthracnose_Bing_0004.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Bing_0011.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Bing_0011.jpg,train/peach anthracnose/peach_anthracnose_Bing_0011.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Bing_0071.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Bing_0071.jpg,train/peach anthracnose/peach_anthracnose_Bing_0071.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Bing_0113.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Bing_0113.jpg,train/peach anthracnose/peach_anthracnose_Bing_0113.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Google_0001.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Google_0001.jpg,train/peach anthracnose/peach_anthracnose_Google_0001.jpg,2
train,peach anthracnose,peach,anthracnose,peach_anthracnose_Google_0197.jpg,/content/drive/My Drive/Plant Disease/train/peach anthracnose/peach_anthracnose_Google_0197.jpg,train/peach anthracnose/peach_anthracnose_Google_0197.jpg,2
